"ID","Banda","nm","Reflectance","Repeticiones"
"Asys_nofloracion(SC)","NIR",761,0.435,19
"Asys_nofloracion(SC)","NIR",761,0.437,20
"Asys_nofloracion(SC)","NIR",762,0.317,1
"Asys_nofloracion(SC)","NIR",762,0.405,2
"Asys_nofloracion(SC)","NIR",762,0.313,3
"Asys_nofloracion(SC)","NIR",762,0.377,4
"Asys_nofloracion(SC)","NIR",762,0.321,5
"Asys_nofloracion(SC)","NIR",762,0.426,6
"Asys_nofloracion(SC)","NIR",762,0.271,7
"Asys_nofloracion(SC)","NIR",762,0.286,8
"Asys_nofloracion(SC)","NIR",762,0.429,9
"Asys_nofloracion(SC)","NIR",762,0.408,10
"Asys_nofloracion(SC)","NIR",762,0.516,11
"Asys_nofloracion(SC)","NIR",762,0.577,12
"Asys_nofloracion(SC)","NIR",762,0.589,13
"Asys_nofloracion(SC)","NIR",762,0.6,14
"Asys_nofloracion(SC)","NIR",762,0.595,15
"Asys_nofloracion(SC)","NIR",762,0.679,16
"Asys_nofloracion(SC)","NIR",762,0.516,17
"Asys_nofloracion(SC)","NIR",762,0.514,18
"Asys_nofloracion(SC)","NIR",762,0.435,19
"Asys_nofloracion(SC)","NIR",762,0.437,20
"Asys_nofloracion(SC)","NIR",763,0.32,1
"Asys_nofloracion(SC)","NIR",763,0.408,2
"Asys_nofloracion(SC)","NIR",763,0.315,3
"Asys_nofloracion(SC)","NIR",763,0.381,4
"Asys_nofloracion(SC)","NIR",763,0.323,5
"Asys_nofloracion(SC)","NIR",763,0.431,6
"Asys_nofloracion(SC)","NIR",763,0.274,7
"Asys_nofloracion(SC)","NIR",763,0.288,8
"Asys_nofloracion(SC)","NIR",763,0.435,9
"Asys_nofloracion(SC)","NIR",763,0.414,10
"Asys_nofloracion(SC)","NIR",763,0.518,11
"Asys_nofloracion(SC)","NIR",763,0.579,12
"Asys_nofloracion(SC)","NIR",763,0.589,13
"Asys_nofloracion(SC)","NIR",763,0.603,14
"Asys_nofloracion(SC)","NIR",763,0.594,15
"Asys_nofloracion(SC)","NIR",763,0.678,16
"Asys_nofloracion(SC)","NIR",763,0.516,17
"Asys_nofloracion(SC)","NIR",763,0.513,18
"Asys_nofloracion(SC)","NIR",763,0.435,19
"Asys_nofloracion(SC)","NIR",763,0.437,20
"Asys_nofloracion(SC)","NIR",764,0.325,1
"Asys_nofloracion(SC)","NIR",764,0.412,2
"Asys_nofloracion(SC)","NIR",764,0.318,3
"Asys_nofloracion(SC)","NIR",764,0.386,4
"Asys_nofloracion(SC)","NIR",764,0.326,5
"Asys_nofloracion(SC)","NIR",764,0.438,6
"Asys_nofloracion(SC)","NIR",764,0.277,7
"Asys_nofloracion(SC)","NIR",764,0.29,8
"Asys_nofloracion(SC)","NIR",764,0.442,9
"Asys_nofloracion(SC)","NIR",764,0.421,10
"Asys_nofloracion(SC)","NIR",764,0.52,11
"Asys_nofloracion(SC)","NIR",764,0.583,12
"Asys_nofloracion(SC)","NIR",764,0.589,13
"Asys_nofloracion(SC)","NIR",764,0.608,14
"Asys_nofloracion(SC)","NIR",764,0.594,15
"Asys_nofloracion(SC)","NIR",764,0.678,16
"Asys_nofloracion(SC)","NIR",764,0.517,17
"Asys_nofloracion(SC)","NIR",764,0.512,18
"Asys_nofloracion(SC)","NIR",764,0.435,19
"Asys_nofloracion(SC)","NIR",764,0.436,20
"Asys_nofloracion(SC)","NIR",765,0.329,1
"Asys_nofloracion(SC)","NIR",765,0.416,2
"Asys_nofloracion(SC)","NIR",765,0.321,3
"Asys_nofloracion(SC)","NIR",765,0.391,4
"Asys_nofloracion(SC)","NIR",765,0.328,5
"Asys_nofloracion(SC)","NIR",765,0.444,6
"Asys_nofloracion(SC)","NIR",765,0.281,7
"Asys_nofloracion(SC)","NIR",765,0.293,8
"Asys_nofloracion(SC)","NIR",765,0.45,9
"Asys_nofloracion(SC)","NIR",765,0.428,10
"Asys_nofloracion(SC)","NIR",765,0.522,11
"Asys_nofloracion(SC)","NIR",765,0.587,12
"Asys_nofloracion(SC)","NIR",765,0.59,13
"Asys_nofloracion(SC)","NIR",765,0.612,14
"Asys_nofloracion(SC)","NIR",765,0.594,15
"Asys_nofloracion(SC)","NIR",765,0.678,16
"Asys_nofloracion(SC)","NIR",765,0.517,17
"Asys_nofloracion(SC)","NIR",765,0.512,18
"Asys_nofloracion(SC)","NIR",765,0.435,19
"Asys_nofloracion(SC)","NIR",765,0.436,20
"Asys_nofloracion(SC)","NIR",766,0.333,1
"Asys_nofloracion(SC)","NIR",766,0.419,2
"Asys_nofloracion(SC)","NIR",766,0.323,3
"Asys_nofloracion(SC)","NIR",766,0.396,4
"Asys_nofloracion(SC)","NIR",766,0.33,5
"Asys_nofloracion(SC)","NIR",766,0.449,6
"Asys_nofloracion(SC)","NIR",766,0.284,7
"Asys_nofloracion(SC)","NIR",766,0.295,8
"Asys_nofloracion(SC)","NIR",766,0.456,9
"Asys_nofloracion(SC)","NIR",766,0.434,10
"Asys_nofloracion(SC)","NIR",766,0.524,11
"Asys_nofloracion(SC)","NIR",766,0.59,12
"Asys_nofloracion(SC)","NIR",766,0.59,13
"Asys_nofloracion(SC)","NIR",766,0.616,14
"Asys_nofloracion(SC)","NIR",766,0.594,15
"Asys_nofloracion(SC)","NIR",766,0.678,16
"Asys_nofloracion(SC)","NIR",766,0.518,17
"Asys_nofloracion(SC)","NIR",766,0.511,18
"Asys_nofloracion(SC)","NIR",766,0.435,19
"Asys_nofloracion(SC)","NIR",766,0.436,20
"Asys_nofloracion(SC)","NIR",767,0.336,1
"Asys_nofloracion(SC)","NIR",767,0.421,2
"Asys_nofloracion(SC)","NIR",767,0.325,3
"Asys_nofloracion(SC)","NIR",767,0.399,4
"Asys_nofloracion(SC)","NIR",767,0.331,5
"Asys_nofloracion(SC)","NIR",767,0.452,6
"Asys_nofloracion(SC)","NIR",767,0.286,7
"Asys_nofloracion(SC)","NIR",767,0.297,8
"Asys_nofloracion(SC)","NIR",767,0.46,9
"Asys_nofloracion(SC)","NIR",767,0.438,10
"Asys_nofloracion(SC)","NIR",767,0.525,11
"Asys_nofloracion(SC)","NIR",767,0.592,12
"Asys_nofloracion(SC)","NIR",767,0.591,13
"Asys_nofloracion(SC)","NIR",767,0.619,14
"Asys_nofloracion(SC)","NIR",767,0.594,15
"Asys_nofloracion(SC)","NIR",767,0.678,16
"Asys_nofloracion(SC)","NIR",767,0.518,17
"Asys_nofloracion(SC)","NIR",767,0.511,18
"Asys_nofloracion(SC)","NIR",767,0.436,19
"Asys_nofloracion(SC)","NIR",767,0.436,20
"Asys_nofloracion(SC)","NIR",768,0.337,1
"Asys_nofloracion(SC)","NIR",768,0.423,2
"Asys_nofloracion(SC)","NIR",768,0.326,3
"Asys_nofloracion(SC)","NIR",768,0.401,4
"Asys_nofloracion(SC)","NIR",768,0.333,5
"Asys_nofloracion(SC)","NIR",768,0.455,6
"Asys_nofloracion(SC)","NIR",768,0.288,7
"Asys_nofloracion(SC)","NIR",768,0.298,8
"Asys_nofloracion(SC)","NIR",768,0.463,9
"Asys_nofloracion(SC)","NIR",768,0.441,10
"Asys_nofloracion(SC)","NIR",768,0.526,11
"Asys_nofloracion(SC)","NIR",768,0.594,12
"Asys_nofloracion(SC)","NIR",768,0.591,13
"Asys_nofloracion(SC)","NIR",768,0.621,14
"Asys_nofloracion(SC)","NIR",768,0.595,15
"Asys_nofloracion(SC)","NIR",768,0.679,16
"Asys_nofloracion(SC)","NIR",768,0.519,17
"Asys_nofloracion(SC)","NIR",768,0.511,18
"Asys_nofloracion(SC)","NIR",768,0.436,19
"Asys_nofloracion(SC)","NIR",768,0.437,20
"Asys_nofloracion(SC)","NIR",769,0.339,1
"Asys_nofloracion(SC)","NIR",769,0.424,2
"Asys_nofloracion(SC)","NIR",769,0.327,3
"Asys_nofloracion(SC)","NIR",769,0.402,4
"Asys_nofloracion(SC)","NIR",769,0.333,5
"Asys_nofloracion(SC)","NIR",769,0.457,6
"Asys_nofloracion(SC)","NIR",769,0.289,7
"Asys_nofloracion(SC)","NIR",769,0.299,8
"Asys_nofloracion(SC)","NIR",769,0.465,9
"Asys_nofloracion(SC)","NIR",769,0.443,10
"Asys_nofloracion(SC)","NIR",769,0.527,11
"Asys_nofloracion(SC)","NIR",769,0.596,12
"Asys_nofloracion(SC)","NIR",769,0.592,13
"Asys_nofloracion(SC)","NIR",769,0.623,14
"Asys_nofloracion(SC)","NIR",769,0.595,15
"Asys_nofloracion(SC)","NIR",769,0.679,16
"Asys_nofloracion(SC)","NIR",769,0.52,17
"Asys_nofloracion(SC)","NIR",769,0.512,18
"Asys_nofloracion(SC)","NIR",769,0.437,19
"Asys_nofloracion(SC)","NIR",769,0.437,20
"Asys_nofloracion(SC)","NIR",770,0.339,1
"Asys_nofloracion(SC)","NIR",770,0.425,2
"Asys_nofloracion(SC)","NIR",770,0.328,3
"Asys_nofloracion(SC)","NIR",770,0.403,4
"Asys_nofloracion(SC)","NIR",770,0.334,5
"Asys_nofloracion(SC)","NIR",770,0.458,6
"Asys_nofloracion(SC)","NIR",770,0.289,7
"Asys_nofloracion(SC)","NIR",770,0.3,8
"Asys_nofloracion(SC)","NIR",770,0.467,9
"Asys_nofloracion(SC)","NIR",770,0.445,10
"Asys_nofloracion(SC)","NIR",770,0.528,11
"Asys_nofloracion(SC)","NIR",770,0.597,12
"Asys_nofloracion(SC)","NIR",770,0.592,13
"Asys_nofloracion(SC)","NIR",770,0.624,14
"Asys_nofloracion(SC)","NIR",770,0.595,15
"Asys_nofloracion(SC)","NIR",770,0.68,16
"Asys_nofloracion(SC)","NIR",770,0.52,17
"Asys_nofloracion(SC)","NIR",770,0.512,18
"Asys_nofloracion(SC)","NIR",770,0.437,19
"Asys_nofloracion(SC)","NIR",770,0.437,20
"Asys_nofloracion(SC)","NIR",771,0.34,1
"Asys_nofloracion(SC)","NIR",771,0.426,2
"Asys_nofloracion(SC)","NIR",771,0.328,3
"Asys_nofloracion(SC)","NIR",771,0.404,4
"Asys_nofloracion(SC)","NIR",771,0.334,5
"Asys_nofloracion(SC)","NIR",771,0.459,6
"Asys_nofloracion(SC)","NIR",771,0.29,7
"Asys_nofloracion(SC)","NIR",771,0.3,8
"Asys_nofloracion(SC)","NIR",771,0.468,9
"Asys_nofloracion(SC)","NIR",771,0.446,10
"Asys_nofloracion(SC)","NIR",771,0.529,11
"Asys_nofloracion(SC)","NIR",771,0.598,12
"Asys_nofloracion(SC)","NIR",771,0.593,13
"Asys_nofloracion(SC)","NIR",771,0.625,14
"Asys_nofloracion(SC)","NIR",771,0.596,15
"Asys_nofloracion(SC)","NIR",771,0.681,16
"Asys_nofloracion(SC)","NIR",771,0.521,17
"Asys_nofloracion(SC)","NIR",771,0.513,18
"Asys_nofloracion(SC)","NIR",771,0.438,19
"Asys_nofloracion(SC)","NIR",771,0.438,20
"Asys_nofloracion(SC)","NIR",772,0.341,1
"Asys_nofloracion(SC)","NIR",772,0.426,2
"Asys_nofloracion(SC)","NIR",772,0.329,3
"Asys_nofloracion(SC)","NIR",772,0.404,4
"Asys_nofloracion(SC)","NIR",772,0.335,5
"Asys_nofloracion(SC)","NIR",772,0.46,6
"Asys_nofloracion(SC)","NIR",772,0.29,7
"Asys_nofloracion(SC)","NIR",772,0.301,8
"Asys_nofloracion(SC)","NIR",772,0.469,9
"Asys_nofloracion(SC)","NIR",772,0.447,10
"Asys_nofloracion(SC)","NIR",772,0.529,11
"Asys_nofloracion(SC)","NIR",772,0.599,12
"Asys_nofloracion(SC)","NIR",772,0.593,13
"Asys_nofloracion(SC)","NIR",772,0.626,14
"Asys_nofloracion(SC)","NIR",772,0.596,15
"Asys_nofloracion(SC)","NIR",772,0.681,16
"Asys_nofloracion(SC)","NIR",772,0.521,17
"Asys_nofloracion(SC)","NIR",772,0.513,18
"Asys_nofloracion(SC)","NIR",772,0.439,19
"Asys_nofloracion(SC)","NIR",772,0.438,20
"Asys_nofloracion(SC)","NIR",773,0.341,1
"Asys_nofloracion(SC)","NIR",773,0.427,2
"Asys_nofloracion(SC)","NIR",773,0.329,3
"Asys_nofloracion(SC)","NIR",773,0.404,4
"Asys_nofloracion(SC)","NIR",773,0.335,5
"Asys_nofloracion(SC)","NIR",773,0.461,6
"Asys_nofloracion(SC)","NIR",773,0.291,7
"Asys_nofloracion(SC)","NIR",773,0.301,8
"Asys_nofloracion(SC)","NIR",773,0.47,9
"Asys_nofloracion(SC)","NIR",773,0.447,10
"Asys_nofloracion(SC)","NIR",773,0.529,11
"Asys_nofloracion(SC)","NIR",773,0.599,12
"Asys_nofloracion(SC)","NIR",773,0.594,13
"Asys_nofloracion(SC)","NIR",773,0.626,14
"Asys_nofloracion(SC)","NIR",773,0.597,15
"Asys_nofloracion(SC)","NIR",773,0.682,16
"Asys_nofloracion(SC)","NIR",773,0.522,17
"Asys_nofloracion(SC)","NIR",773,0.514,18
"Asys_nofloracion(SC)","NIR",773,0.439,19
"Asys_nofloracion(SC)","NIR",773,0.439,20
"Asys_nofloracion(SC)","NIR",774,0.341,1
"Asys_nofloracion(SC)","NIR",774,0.427,2
"Asys_nofloracion(SC)","NIR",774,0.329,3
"Asys_nofloracion(SC)","NIR",774,0.405,4
"Asys_nofloracion(SC)","NIR",774,0.336,5
"Asys_nofloracion(SC)","NIR",774,0.461,6
"Asys_nofloracion(SC)","NIR",774,0.291,7
"Asys_nofloracion(SC)","NIR",774,0.301,8
"Asys_nofloracion(SC)","NIR",774,0.47,9
"Asys_nofloracion(SC)","NIR",774,0.448,10
"Asys_nofloracion(SC)","NIR",774,0.53,11
"Asys_nofloracion(SC)","NIR",774,0.6,12
"Asys_nofloracion(SC)","NIR",774,0.594,13
"Asys_nofloracion(SC)","NIR",774,0.627,14
"Asys_nofloracion(SC)","NIR",774,0.597,15
"Asys_nofloracion(SC)","NIR",774,0.682,16
"Asys_nofloracion(SC)","NIR",774,0.522,17
"Asys_nofloracion(SC)","NIR",774,0.515,18
"Asys_nofloracion(SC)","NIR",774,0.44,19
"Asys_nofloracion(SC)","NIR",774,0.439,20
"Asys_nofloracion(SC)","NIR",775,0.342,1
"Asys_nofloracion(SC)","NIR",775,0.427,2
"Asys_nofloracion(SC)","NIR",775,0.329,3
"Asys_nofloracion(SC)","NIR",775,0.405,4
"Asys_nofloracion(SC)","NIR",775,0.336,5
"Asys_nofloracion(SC)","NIR",775,0.462,6
"Asys_nofloracion(SC)","NIR",775,0.292,7
"Asys_nofloracion(SC)","NIR",775,0.302,8
"Asys_nofloracion(SC)","NIR",775,0.471,9
"Asys_nofloracion(SC)","NIR",775,0.448,10
"Asys_nofloracion(SC)","NIR",775,0.53,11
"Asys_nofloracion(SC)","NIR",775,0.601,12
"Asys_nofloracion(SC)","NIR",775,0.595,13
"Asys_nofloracion(SC)","NIR",775,0.628,14
"Asys_nofloracion(SC)","NIR",775,0.598,15
"Asys_nofloracion(SC)","NIR",775,0.682,16
"Asys_nofloracion(SC)","NIR",775,0.522,17
"Asys_nofloracion(SC)","NIR",775,0.515,18
"Asys_nofloracion(SC)","NIR",775,0.441,19
"Asys_nofloracion(SC)","NIR",775,0.44,20
"Asys_nofloracion(SC)","NIR",776,0.342,1
"Asys_nofloracion(SC)","NIR",776,0.428,2
"Asys_nofloracion(SC)","NIR",776,0.329,3
"Asys_nofloracion(SC)","NIR",776,0.405,4
"Asys_nofloracion(SC)","NIR",776,0.336,5
"Asys_nofloracion(SC)","NIR",776,0.462,6
"Asys_nofloracion(SC)","NIR",776,0.292,7
"Asys_nofloracion(SC)","NIR",776,0.302,8
"Asys_nofloracion(SC)","NIR",776,0.471,9
"Asys_nofloracion(SC)","NIR",776,0.449,10
"Asys_nofloracion(SC)","NIR",776,0.53,11
"Asys_nofloracion(SC)","NIR",776,0.601,12
"Asys_nofloracion(SC)","NIR",776,0.595,13
"Asys_nofloracion(SC)","NIR",776,0.628,14
